EDINum|Client              |Exp |LivreeA             |CommandeClient        |ClientNom                     |ShipToName                    |DateCom |DateLiv |Line|Produit             |Qtee  |Prix     |
9000220||9|8400400|67301968||Chavigny|2024-11-25|2024-11-25|10|21675|9|8.00|
9000221||9|8400400|67301967||Chavigny|2024-11-25|2024-11-25|1|01650|2|6.00|
9000221||9|8400400|67301967||Chavigny|2024-11-25|2024-11-25|2|10650|14|6.00|
9000221||9|8400400|67301967||Chavigny|2024-11-25|2024-11-25|3|03650|1|7.00|
9000221||9|8400400|67301967||Chavigny|2024-11-25|2024-11-25|4|04650|2|7.00|
9000221||9|8400400|67301967||Chavigny|2024-11-25|2024-11-25|5|05650|1|6.00|
9000221||9|8400400|67301967||Chavigny|2024-11-25|2024-11-25|6|06650|9|7.00|
9000221||9|8400400|67301967||Chavigny|2024-11-25|2024-11-25|7|02600|9|6.00|
9000221||9|8400400|67301967||Chavigny|2024-11-25|2024-11-25|8|09650|17|6.00|
9000221||9|8400400|67301967||Chavigny|2024-11-25|2024-11-25|9|20675|9|8.00|
9000221||9|8400400|67301967||Chavigny|2024-11-25|2024-11-25|10|21675|9|8.00|
9000222||9|8400400|67301966||Chavigny|2024-11-25|2024-11-25|1|01650|2|6.00|
9000222||9|8400400|67301966||Chavigny|2024-11-25|2024-11-25|2|10650|3|6.00|
9000222||9|8400400|67301966||Chavigny|2024-11-25|2024-11-25|3|03650|3|7.00|
9000222||9|8400400|67301966||Chavigny|2024-11-25|2024-11-25|4|04650|1|7.00|
9000222||9|8400400|67301966||Chavigny|2024-11-25|2024-11-25|5|06650|2|7.00|
9000222||9|8400400|67301966||Chavigny|2024-11-25|2024-11-25|6|02600|5|6.00|
9000222||9|8400400|67301966||Chavigny|2024-11-25|2024-11-25|7|09650|3|6.00|
9000222||9|8400400|67301966||Chavigny|2024-11-25|2024-11-25|8|20675|2|8.00|
9000222||9|8400400|67301966||Chavigny|2024-11-25|2024-11-25|9|21675|4|8.00|
9000223||9|8400400|67301965||Chavigny|2024-11-25|2024-11-25|1|10650|4|6.00|
9000223||9|8400400|67301965||Chavigny|2024-11-25|2024-11-25|2|03650|6|7.00|
9000223||9|8400400|67301965||Chavigny|2024-11-25|2024-11-25|3|04650|5|7.00|
9000223||9|8400400|67301965||Chavigny|2024-11-25|2024-11-25|4|05650|4|6.00|
9000223||9|8400400|67301965||Chavigny|2024-11-25|2024-11-25|5|06650|4|7.00|
9000223||9|8400400|67301965||Chavigny|2024-11-25|2024-11-25|6|02600|10|6.00|
9000223||9|8400400|67301965||Chavigny|2024-11-25|2024-11-25|7|09650|4|6.00|
9000223||9|8400400|67301965||Chavigny|2024-11-25|2024-11-25|8|20675|13|8.00|
9000223||9|8400400|67301965||Chavigny|2024-11-25|2024-11-25|9|21675|10|8.00|
9000224||9|8400400|67301964||Chavigny|2024-11-25|2024-11-25|1|10650|1|6.00|
9000224||9|8400400|67301964||Chavigny|2024-11-25|2024-11-25|2|04650|1|7.00|
9000224||9|8400400|67301964||Chavigny|2024-11-25|2024-11-25|3|05650|1|6.00|
9000224||9|8400400|67301964||Chavigny|2024-11-25|2024-11-25|4|06650|2|7.00|
9000224||9|8400400|67301964||Chavigny|2024-11-25|2024-11-25|5|02600|7|6.00|
9000224||9|8400400|67301964||Chavigny|2024-11-25|2024-11-25|6|09650|1|6.00|
9000224||9|8400400|67301964||Chavigny|2024-11-25|2024-11-25|7|20675|4|8.00|
9000224||9|8400400|67301964||Chavigny|2024-11-25|2024-11-25|8|21675|2|8.00|
9000225||9|8400400|67301963||Chavigny|2024-11-25|2024-11-25|1|01650|1|6.00|
9000225||9|8400400|67301963||Chavigny|2024-11-25|2024-11-25|2|10650|5|6.00|
9000225||9|8400400|67301963||Chavigny|2024-11-25|2024-11-25|3|03650|1|7.00|
9000225||9|8400400|67301963||Chavigny|2024-11-25|2024-11-25|4|04650|5|7.00|
9000225||9|8400400|67301963||Chavigny|2024-11-25|2024-11-25|5|05650|1|6.00|
9000225||9|8400400|67301963||Chavigny|2024-11-25|2024-11-25|6|06650|1|7.00|
9000225||9|8400400|67301963||Chavigny|2024-11-25|2024-11-25|7|02600|6|6.00|
9000225||9|8400400|67301963||Chavigny|2024-11-25|2024-11-25|8|09650|3|6.00|
9000225||9|8400400|67301963||Chavigny|2024-11-25|2024-11-25|9|20675|2|8.00|
9000225||9|8400400|67301963||Chavigny|2024-11-25|2024-11-25|10|21675|5|8.00|
9000226||9|8400400|67301962||Chavigny|2024-11-25|2024-11-25|1|01650|2|6.00|
9000226||9|8400400|67301962||Chavigny|2024-11-25|2024-11-25|2|10650|2|6.00|
9000226||9|8400400|67301962||Chavigny|2024-11-25|2024-11-25|3|03650|3|7.00|
9000226||9|8400400|67301962||Chavigny|2024-11-25|2024-11-25|4|04650|2|7.00|
9000226||9|8400400|67301962||Chavigny|2024-11-25|2024-11-25|5|05650|1|6.00|
9000226||9|8400400|67301962||Chavigny|2024-11-25|2024-11-25|6|06650|2|7.00|
9000226||9|8400400|67301962||Chavigny|2024-11-25|2024-11-25|7|02600|6|6.00|
9000226||9|8400400|67301962||Chavigny|2024-11-25|2024-11-25|8|09650|3|6.00|
9000226||9|8400400|67301962||Chavigny|2024-11-25|2024-11-25|9|20675|2|8.00|
9000226||9|8400400|67301962||Chavigny|2024-11-25|2024-11-25|10|21675|2|8.00|
9000227||9|8400400|67301961||Chavigny|2024-11-25|2024-11-25|1|01650|1|6.00|
9000227||9|8400400|67301961||Chavigny|2024-11-25|2024-11-25|2|10650|6|6.00|
9000227||9|8400400|67301961||Chavigny|2024-11-25|2024-11-25|3|03650|3|7.00|
9000227||9|8400400|67301961||Chavigny|2024-11-25|2024-11-25|4|04650|5|7.00|
9000227||9|8400400|67301961||Chavigny|2024-11-25|2024-11-25|5|06650|2|7.00|
9000227||9|8400400|67301961||Chavigny|2024-11-25|2024-11-25|6|02600|4|6.00|
9000227||9|8400400|67301961||Chavigny|2024-11-25|2024-11-25|7|09650|6|6.00|
9000227||9|8400400|67301961||Chavigny|2024-11-25|2024-11-25|8|20675|6|8.00|
9000227||9|8400400|67301961||Chavigny|2024-11-25|2024-11-25|9|21675|6|8.00|
9000228||9|8400400|67301960||Chavigny|2024-11-25|2024-11-25|1|01650|12|6.00|
9000228||9|8400400|67301960||Chavigny|2024-11-25|2024-11-25|2|10650|4|6.00|
9000228||9|8400400|67301960||Chavigny|2024-11-25|2024-11-25|3|03650|2|7.00|
9000228||9|8400400|67301960||Chavigny|2024-11-25|2024-11-25|4|04650|1|7.00|
9000228||9|8400400|67301960||Chavigny|2024-11-25|2024-11-25|5|06650|1|7.00|
9000228||9|8400400|67301960||Chavigny|2024-11-25|2024-11-25|6|02600|7|6.00|
9000228||9|8400400|67301960||Chavigny|2024-11-25|2024-11-25|7|09650|1|6.00|
9000228||9|8400400|67301960||Chavigny|2024-11-25|2024-11-25|8|20675|6|8.00|
9000228||9|8400400|67301960||Chavigny|2024-11-25|2024-11-25|9|21675|4|8.00|
9000229||9|8400400|67301959||Chavigny|2024-11-25|2024-11-25|1|01650|3|6.00|
9000229||9|8400400|67301959||Chavigny|2024-11-25|2024-11-25|2|10650|3|6.00|
9000229||9|8400400|67301959||Chavigny|2024-11-25|2024-11-25|3|03650|3|7.00|
9000229||9|8400400|67301959||Chavigny|2024-11-25|2024-11-25|4|04650|1|7.00|
9000229||9|8400400|67301959||Chavigny|2024-11-25|2024-11-25|5|06650|2|7.00|
9000229||9|8400400|67301959||Chavigny|2024-11-25|2024-11-25|6|02600|6|6.00|
9000229||9|8400400|67301959||Chavigny|2024-11-25|2024-11-25|7|20675|9|8.00|
9000229||9|8400400|67301959||Chavigny|2024-11-25|2024-11-25|8|21675|8|8.00|
9000230||9|8400400|67301958||Chavigny|2024-11-25|2024-11-25|1|10650|1|6.00|
9000230||9|8400400|67301958||Chavigny|2024-11-25|2024-11-25|2|03650|1|7.00|
9000230||9|8400400|67301958||Chavigny|2024-11-25|2024-11-25|3|04650|1|7.00|
9000230||9|8400400|67301958||Chavigny|2024-11-25|2024-11-25|4|06650|1|7.00|
9000230||9|8400400|67301958||Chavigny|2024-11-25|2024-11-25|5|02600|4|6.00|
9000230||9|8400400|67301958||Chavigny|2024-11-25|2024-11-25|6|09650|1|6.00|
9000230||9|8400400|67301958||Chavigny|2024-11-25|2024-11-25|7|20675|3|8.00|
9000230||9|8400400|67301958||Chavigny|2024-11-25|2024-11-25|8|21675|4|8.00|
9000231||9|8400400|67301957||Chavigny|2024-11-25|2024-11-25|1|05650|1|6.00|
9000231||9|8400400|67301957||Chavigny|2024-11-25|2024-11-25|2|09650|1|6.00|
9000231||9|8400400|67301957||Chavigny|2024-11-25|2024-11-25|3|20675|1|8.00|
9000232||9|8400400|67301956||Chavigny|2024-11-25|2024-11-25|1|01650|6|6.00|
9000232||9|8400400|67301956||Chavigny|2024-11-25|2024-11-25|2|10650|7|6.00|
9000232||9|8400400|67301956||Chavigny|2024-11-25|2024-11-25|3|03650|3|7.00|
9000232||9|8400400|67301956||Chavigny|2024-11-25|2024-11-25|4|04650|7|7.00|
9000232||9|8400400|67301956||Chavigny|2024-11-25|2024-11-25|5|05650|4|6.00|
9000232||9|8400400|67301956||Chavigny|2024-11-25|2024-11-25|6|06650|1|7.00|
9000232||9|8400400|67301956||Chavigny|2024-11-25|2024-11-25|7|02600|3|6.00|
9000232||9|8400400|67301956||Chavigny|2024-11-25|2024-11-25|8|09650|5|6.00|
9000232||9|8400400|67301956||Chavigny|2024-11-25|2024-11-25|9|20675|13|8.00|
9000232||9|8400400|67301956||Chavigny|2024-11-25|2024-11-25|10|21675|10|8.00|
9000233||9|8400400|67301955||Chavigny|2024-11-25|2024-11-25|1|01650|2|6.00|
9000233||9|8400400|67301955||Chavigny|2024-11-25|2024-11-25|2|10650|1|6.00|
9000233||9|8400400|67301955||Chavigny|2024-11-25|2024-11-25|3|05650|1|6.00|
9000233||9|8400400|67301955||Chavigny|2024-11-25|2024-11-25|4|06650|1|7.00|
9000233||9|8400400|67301955||Chavigny|2024-11-25|2024-11-25|5|02600|4|6.00|
9000233||9|8400400|67301955||Chavigny|2024-11-25|2024-11-25|6|09650|2|6.00|
9000233||9|8400400|67301955||Chavigny|2024-11-25|2024-11-25|7|20675|2|8.00|
9000234||9|8400400|67301954||Chavigny|2024-11-25|2024-11-25|1|01650|1|6.00|
9000234||9|8400400|67301954||Chavigny|2024-11-25|2024-11-25|2|10650|1|6.00|
9000234||9|8400400|67301954||Chavigny|2024-11-25|2024-11-25|3|03650|1|7.00|
9000234||9|8400400|67301954||Chavigny|2024-11-25|2024-11-25|4|04650|1|7.00|
9000234||9|8400400|67301954||Chavigny|2024-11-25|2024-11-25|5|05650|1|6.00|
9000234||9|8400400|67301954||Chavigny|2024-11-25|2024-11-25|6|06650|1|7.00|
9000234||9|8400400|67301954||Chavigny|2024-11-25|2024-11-25|7|02600|4|6.00|
9000234||9|8400400|67301954||Chavigny|2024-11-25|2024-11-25|8|20675|4|8.00|
9000234||9|8400400|67301954||Chavigny|2024-11-25|2024-11-25|9|21675|6|8.00|
9000235||9|8400400|67301953||Chavigny|2024-11-25|2024-11-25|1|01650|2|6.00|
9000235||9|8400400|67301953||Chavigny|2024-11-25|2024-11-25|2|10650|1|6.00|
9000235||9|8400400|67301953||Chavigny|2024-11-25|2024-11-25|3|03650|1|7.00|
9000235||9|8400400|67301953||Chavigny|2024-11-25|2024-11-25|4|04650|1|7.00|
9000235||9|8400400|67301953||Chavigny|2024-11-25|2024-11-25|5|05650|1|6.00|
9000235||9|8400400|67301953||Chavigny|2024-11-25|2024-11-25|6|06650|1|7.00|
9000235||9|8400400|67301953||Chavigny|2024-11-25|2024-11-25|7|02600|4|6.00|
9000235||9|8400400|67301953||Chavigny|2024-11-25|2024-11-25|8|20675|5|8.00|
9000235||9|8400400|67301953||Chavigny|2024-11-25|2024-11-25|9|21675|6|8.00|
9000236||9|8400400|67301952||Chavigny|2024-11-25|2024-11-25|1|10650|7|6.00|
9000236||9|8400400|67301952||Chavigny|2024-11-25|2024-11-25|2|03650|8|7.00|
9000236||9|8400400|67301952||Chavigny|2024-11-25|2024-11-25|3|04650|1|7.00|
9000236||9|8400400|67301952||Chavigny|2024-11-25|2024-11-25|4|06650|1|7.00|
9000236||9|8400400|67301952||Chavigny|2024-11-25|2024-11-25|5|02600|3|6.00|
9000236||9|8400400|67301952||Chavigny|2024-11-25|2024-11-25|6|09650|2|6.00|
9000236||9|8400400|67301952||Chavigny|2024-11-25|2024-11-25|7|20675|5|8.00|
9000236||9|8400400|67301952||Chavigny|2024-11-25|2024-11-25|8|21675|3|8.00|
9000237||9|8400400|67301951||Chavigny|2024-11-25|2024-11-25|1|01650|1|6.00|
9000237||9|8400400|67301951||Chavigny|2024-11-25|2024-11-25|2|10650|7|6.00|
9000237||9|8400400|67301951||Chavigny|2024-11-25|2024-11-25|3|03650|2|7.00|
9000237||9|8400400|67301951||Chavigny|2024-11-25|2024-11-25|4|04650|2|7.00|
9000237||9|8400400|67301951||Chavigny|2024-11-25|2024-11-25|5|06650|3|7.00|
9000237||9|8400400|67301951||Chavigny|2024-11-25|2024-11-25|6|02600|6|6.00|
9000237||9|8400400|67301951||Chavigny|2024-11-25|2024-11-25|7|09650|1|6.00|
9000237||9|8400400|67301951||Chavigny|2024-11-25|2024-11-25|8|20675|3|8.00|
9000237||9|8400400|67301951||Chavigny|2024-11-25|2024-11-25|9|21675|12|8.00|
9000238||9|8400400|67301950||Chavigny|2024-11-25|2024-11-25|1|10650|3|6.00|
9000238||9|8400400|67301950||Chavigny|2024-11-25|2024-11-25|2|03650|1|7.00|
9000238||9|8400400|67301950||Chavigny|2024-11-25|2024-11-25|3|04650|1|7.00|
9000238||9|8400400|67301950||Chavigny|2024-11-25|2024-11-25|4|05650|3|6.00|
9000238||9|8400400|67301950||Chavigny|2024-11-25|2024-11-25|5|06650|2|7.00|
9000238||9|8400400|67301950||Chavigny|2024-11-25|2024-11-25|6|02600|4|6.00|
9000238||9|8400400|67301950||Chavigny|2024-11-25|2024-11-25|7|09650|1|6.00|
9000238||9|8400400|67301950||Chavigny|2024-11-25|2024-11-25|8|20675|7|8.00|
9000238||9|8400400|67301950||Chavigny|2024-11-25|2024-11-25|9|21675|11|8.00|
9000239||9|8400400|67301949||Chavigny|2024-11-25|2024-11-25|1|06650|1|7.00|
9000240||9|8400400|67301948||Chavigny|2024-11-25|2024-11-25|1|10650|10|6.00|
9000240||9|8400400|67301948||Chavigny|2024-11-25|2024-11-25|2|03650|2|7.00|
9000240||9|8400400|67301948||Chavigny|2024-11-25|2024-11-25|3|04650|3|7.00|
9000240||9|8400400|67301948||Chavigny|2024-11-25|2024-11-25|4|06650|7|7.00|
9000240||9|8400400|67301948||Chavigny|2024-11-25|2024-11-25|5|02600|7|6.00|
9000240||9|8400400|67301948||Chavigny|2024-11-25|2024-11-25|6|09650|2|6.00|
9000240||9|8400400|67301948||Chavigny|2024-11-25|2024-11-25|7|20675|4|8.00|
9000240||9|8400400|67301948||Chavigny|2024-11-25|2024-11-25|8|21675|10|8.00|
9000241||9|8400400|67301947||Chavigny|2024-11-25|2024-11-25|1|10650|2|6.00|
9000241||9|8400400|67301947||Chavigny|2024-11-25|2024-11-25|2|04650|1|7.00|
9000241||9|8400400|67301947||Chavigny|2024-11-25|2024-11-25|3|02600|3|6.00|
9000241||9|8400400|67301947||Chavigny|2024-11-25|2024-11-25|4|21675|2|8.00|
9000242||9|8400400|67301946||Chavigny|2024-11-25|2024-11-25|1|10650|3|6.00|
9000242||9|8400400|67301946||Chavigny|2024-11-25|2024-11-25|2|03650|1|7.00|
9000242||9|8400400|67301946||Chavigny|2024-11-25|2024-11-25|3|06650|2|7.00|
9000242||9|8400400|67301946||Chavigny|2024-11-25|2024-11-25|4|02600|1|6.00|
9000242||9|8400400|67301946||Chavigny|2024-11-25|2024-11-25|5|09650|2|6.00|
9000242||9|8400400|67301946||Chavigny|2024-11-25|2024-11-25|6|20675|1|8.00|
9000242||9|8400400|67301946||Chavigny|2024-11-25|2024-11-25|7|21675|1|8.00|
9000243||9|8400400|67301945||Chavigny|2024-11-25|2024-11-25|1|01650|2|6.00|
9000243||9|8400400|67301945||Chavigny|2024-11-25|2024-11-25|2|10650|5|6.00|
9000243||9|8400400|67301945||Chavigny|2024-11-25|2024-11-25|3|03650|6|7.00|
9000243||9|8400400|67301945||Chavigny|2024-11-25|2024-11-25|4|04650|3|7.00|
9000243||9|8400400|67301945||Chavigny|2024-11-25|2024-11-25|5|06650|5|7.00|
9000243||9|8400400|67301945||Chavigny|2024-11-25|2024-11-25|6|02600|7|6.00|
9000243||9|8400400|67301945||Chavigny|2024-11-25|2024-11-25|7|09650|2|6.00|
9000243||9|8400400|67301945||Chavigny|2024-11-25|2024-11-25|8|20675|8|8.00|
9000243||9|8400400|67301945||Chavigny|2024-11-25|2024-11-25|9|21675|8|8.00|
9000244||9|8400400|67301944||Chavigny|2024-11-25|2024-11-25|1|01650|2|6.00|
9000244||9|8400400|67301944||Chavigny|2024-11-25|2024-11-25|2|10650|2|6.00|
9000244||9|8400400|67301944||Chavigny|2024-11-25|2024-11-25|3|03650|2|7.00|
9000244||9|8400400|67301944||Chavigny|2024-11-25|2024-11-25|4|04650|3|7.00|
9000244||9|8400400|67301944||Chavigny|2024-11-25|2024-11-25|5|05650|2|6.00|
9000244||9|8400400|67301944||Chavigny|2024-11-25|2024-11-25|6|06650|3|7.00|
9000244||9|8400400|67301944||Chavigny|2024-11-25|2024-11-25|7|02600|5|6.00|
9000244||9|8400400|67301944||Chavigny|2024-11-25|2024-11-25|8|09650|4|6.00|
9000244||9|8400400|67301944||Chavigny|2024-11-25|2024-11-25|9|20675|1|8.00|
9000244||9|8400400|67301944||Chavigny|2024-11-25|2024-11-25|10|21675|6|8.00|
9000245||9|8400400|67301943||Chavigny|2024-11-25|2024-11-25|1|01650|1|6.00|
9000245||9|8400400|67301943||Chavigny|2024-11-25|2024-11-25|2|10650|1|6.00|
9000245||9|8400400|67301943||Chavigny|2024-11-25|2024-11-25|3|03650|2|7.00|
9000245||9|8400400|67301943||Chavigny|2024-11-25|2024-11-25|4|04650|2|7.00|
9000245||9|8400400|67301943||Chavigny|2024-11-25|2024-11-25|5|05650|1|6.00|
9000245||9|8400400|67301943||Chavigny|2024-11-25|2024-11-25|6|06650|2|7.00|
9000245||9|8400400|67301943||Chavigny|2024-11-25|2024-11-25|7|02600|5|6.00|
9000245||9|8400400|67301943||Chavigny|2024-11-25|2024-11-25|8|09650|2|6.00|
9000245||9|8400400|67301943||Chavigny|2024-11-25|2024-11-25|9|20675|8|8.00|
9000245||9|8400400|67301943||Chavigny|2024-11-25|2024-11-25|10|21675|11|8.00|
9000246||9|8400400|67301942||Chavigny|2024-11-25|2024-11-25|1|01650|2|6.00|
9000246||9|8400400|67301942||Chavigny|2024-11-25|2024-11-25|2|10650|4|6.00|
9000246||9|8400400|67301942||Chavigny|2024-11-25|2024-11-25|3|03650|2|7.00|
9000246||9|8400400|67301942||Chavigny|2024-11-25|2024-11-25|4|04650|3|7.00|
9000246||9|8400400|67301942||Chavigny|2024-11-25|2024-11-25|5|06650|2|7.00|
9000246||9|8400400|67301942||Chavigny|2024-11-25|2024-11-25|6|02600|3|6.00|
9000246||9|8400400|67301942||Chavigny|2024-11-25|2024-11-25|7|09650|3|6.00|
9000246||9|8400400|67301942||Chavigny|2024-11-25|2024-11-25|8|20675|2|8.00|
9000246||9|8400400|67301942||Chavigny|2024-11-25|2024-11-25|9|21675|4|8.00|
9000247||9|8400400|67301941||Chavigny|2024-11-25|2024-11-25|1|01650|1|6.00|
9000247||9|8400400|67301941||Chavigny|2024-11-25|2024-11-25|2|10650|3|6.00|
9000247||9|8400400|67301941||Chavigny|2024-11-25|2024-11-25|3|05650|3|6.00|
9000247||9|8400400|67301941||Chavigny|2024-11-25|2024-11-25|4|06650|3|7.00|
9000247||9|8400400|67301941||Chavigny|2024-11-25|2024-11-25|5|02600|3|6.00|
9000247||9|8400400|67301941||Chavigny|2024-11-25|2024-11-25|6|09650|3|6.00|
9000247||9|8400400|67301941||Chavigny|2024-11-25|2024-11-25|7|20675|6|8.00|
9000247||9|8400400|67301941||Chavigny|2024-11-25|2024-11-25|8|21675|10|8.00|
9000248||9|8400400|67301940||Chavigny|2024-11-25|2024-11-25|1|01650|1|6.00|
9000248||9|8400400|67301940||Chavigny|2024-11-25|2024-11-25|2|10650|2|6.00|
9000248||9|8400400|67301940||Chavigny|2024-11-25|2024-11-25|3|03650|1|7.00|
9000248||9|8400400|67301940||Chavigny|2024-11-25|2024-11-25|4|04650|1|7.00|
9000248||9|8400400|67301940||Chavigny|2024-11-25|2024-11-25|5|06650|2|7.00|
9000248||9|8400400|67301940||Chavigny|2024-11-25|2024-11-25|6|09650|2|6.00|
9000248||9|8400400|67301940||Chavigny|2024-11-25|2024-11-25|7|20675|5|8.00|
9000248||9|8400400|67301940||Chavigny|2024-11-25|2024-11-25|8|21675|6|8.00|
9000249||9|8400400|67301939||Chavigny|2024-11-25|2024-11-25|1|01650|6|6.00|
9000249||9|8400400|67301939||Chavigny|2024-11-25|2024-11-25|2|10650|13|6.00|
9000249||9|8400400|67301939||Chavigny|2024-11-25|2024-11-25|3|03650|4|7.00|
9000249||9|8400400|67301939||Chavigny|2024-11-25|2024-11-25|4|04650|4|7.00|
9000249||9|8400400|67301939||Chavigny|2024-11-25|2024-11-25|5|05650|3|6.00|
9000249||9|8400400|67301939||Chavigny|2024-11-25|2024-11-25|6|06650|7|7.00|
9000249||9|8400400|67301939||Chavigny|2024-11-25|2024-11-25|7|02600|13|6.00|
9000249||9|8400400|67301939||Chavigny|2024-11-25|2024-11-25|8|09650|6|6.00|
9000249||9|8400400|67301939||Chavigny|2024-11-25|2024-11-25|9|20675|12|8.00|
9000249||9|8400400|67301939||Chavigny|2024-11-25|2024-11-25|10|21675|27|8.00|
9000250||9|8400400|67301938||Chavigny|2024-11-25|2024-11-25|1|10650|6|6.00|
9000250||9|8400400|67301938||Chavigny|2024-11-25|2024-11-25|2|03650|2|7.00|
9000250||9|8400400|67301938||Chavigny|2024-11-25|2024-11-25|3|04650|1|7.00|
9000250||9|8400400|67301938||Chavigny|2024-11-25|2024-11-25|4|05650|1|6.00|
9000250||9|8400400|67301938||Chavigny|2024-11-25|2024-11-25|5|06650|3|7.00|
9000250||9|8400400|67301938||Chavigny|2024-11-25|2024-11-25|6|02600|7|6.00|
9000250||9|8400400|67301938||Chavigny|2024-11-25|2024-11-25|7|09650|3|6.00|
9000250||9|8400400|67301938||Chavigny|2024-11-25|2024-11-25|8|20675|5|8.00|
9000250||9|8400400|67301938||Chavigny|2024-11-25|2024-11-25|9|21675|7|8.00|
9000251||9|8400400|67301937||Chavigny|2024-11-25|2024-11-25|1|01650|1|6.00|
9000251||9|8400400|67301937||Chavigny|2024-11-25|2024-11-25|2|10650|7|6.00|
9000251||9|8400400|67301937||Chavigny|2024-11-25|2024-11-25|3|03650|3|7.00|
9000251||9|8400400|67301937||Chavigny|2024-11-25|2024-11-25|4|04650|1|7.00|
9000251||9|8400400|67301937||Chavigny|2024-11-25|2024-11-25|5|05650|2|6.00|
9000251||9|8400400|67301937||Chavigny|2024-11-25|2024-11-25|6|06650|7|7.00|
9000251||9|8400400|67301937||Chavigny|2024-11-25|2024-11-25|7|02600|5|6.00|
9000251||9|8400400|67301937||Chavigny|2024-11-25|2024-11-25|8|09650|4|6.00|
9000251||9|8400400|67301937||Chavigny|2024-11-25|2024-11-25|9|20675|17|8.00|
9000251||9|8400400|67301937||Chavigny|2024-11-25|2024-11-25|10|21675|12|8.00|
9000252||9|8400400|67301936||Chavigny|2024-11-25|2024-11-25|1|10650|1|6.00|
9000252||9|8400400|67301936||Chavigny|2024-11-25|2024-11-25|2|04650|2|7.00|
9000252||9|8400400|67301936||Chavigny|2024-11-25|2024-11-25|3|06650|3|7.00|
9000252||9|8400400|67301936||Chavigny|2024-11-25|2024-11-25|4|09650|2|6.00|
9000252||9|8400400|67301936||Chavigny|2024-11-25|2024-11-25|5|20675|3|8.00|
9000252||9|8400400|67301936||Chavigny|2024-11-25|2024-11-25|6|21675|1|8.00|
9000253||9|8400400|67301935||Chavigny|2024-11-25|2024-11-25|1|10650|3|6.00|
9000253||9|8400400|67301935||Chavigny|2024-11-25|2024-11-25|2|03650|1|7.00|
9000253||9|8400400|67301935||Chavigny|2024-11-25|2024-11-25|3|04650|1|7.00|
9000253||9|8400400|67301935||Chavigny|2024-11-25|2024-11-25|4|05650|1|6.00|
9000253||9|8400400|67301935||Chavigny|2024-11-25|2024-11-25|5|06650|3|7.00|
9000253||9|8400400|67301935||Chavigny|2024-11-25|2024-11-25|6|02600|2|6.00|
9000253||9|8400400|67301935||Chavigny|2024-11-25|2024-11-25|7|20675|3|8.00|
9000253||9|8400400|67301935||Chavigny|2024-11-25|2024-11-25|8|21675|3|8.00|
9000254||9|8400400|67301934||Chavigny|2024-11-25|2024-11-25|1|01650|2|6.00|
9000254||9|8400400|67301934||Chavigny|2024-11-25|2024-11-25|2|10650|6|6.00|
9000254||9|8400400|67301934||Chavigny|2024-11-25|2024-11-25|3|03650|5|7.00|
9000254||9|8400400|67301934||Chavigny|2024-11-25|2024-11-25|4|04650|4|7.00|
9000254||9|8400400|67301934||Chavigny|2024-11-25|2024-11-25|5|05650|1|6.00|
9000254||9|8400400|67301934||Chavigny|2024-11-25|2024-11-25|6|06650|5|7.00|
9000254||9|8400400|67301934||Chavigny|2024-11-25|2024-11-25|7|02600|8|6.00|
9000254||9|8400400|67301934||Chavigny|2024-11-25|2024-11-25|8|09650|6|6.00|
9000254||9|8400400|67301934||Chavigny|2024-11-25|2024-11-25|9|20675|4|8.00|
9000254||9|8400400|67301934||Chavigny|2024-11-25|2024-11-25|10|21675|3|8.00|
9000255||9|8400400|67301933||Chavigny|2024-11-25|2024-11-25|1|01650|1|6.00|
9000255||9|8400400|67301933||Chavigny|2024-11-25|2024-11-25|2|03650|5|7.00|
9000255||9|8400400|67301933||Chavigny|2024-11-25|2024-11-25|3|02600|2|6.00|
9000255||9|8400400|67301933||Chavigny|2024-11-25|2024-11-25|4|09650|1|6.00|
9000255||9|8400400|67301933||Chavigny|2024-11-25|2024-11-25|5|20675|1|8.00|
9000255||9|8400400|67301933||Chavigny|2024-11-25|2024-11-25|6|21675|2|8.00|
9000256||9|8400400|67301932||Chavigny|2024-11-25|2024-11-25|1|01650|2|6.00|
9000256||9|8400400|67301932||Chavigny|2024-11-25|2024-11-25|2|10650|10|6.00|
9000256||9|8400400|67301932||Chavigny|2024-11-25|2024-11-25|3|03650|7|7.00|
9000256||9|8400400|67301932||Chavigny|2024-11-25|2024-11-25|4|04650|6|7.00|
9000256||9|8400400|67301932||Chavigny|2024-11-25|2024-11-25|5|05650|1|6.00|
9000256||9|8400400|67301932||Chavigny|2024-11-25|2024-11-25|6|06650|7|7.00|
9000256||9|8400400|67301932||Chavigny|2024-11-25|2024-11-25|7|02600|8|6.00|
9000256||9|8400400|67301932||Chavigny|2024-11-25|2024-11-25|8|09650|7|6.00|
9000256||9|8400400|67301932||Chavigny|2024-11-25|2024-11-25|9|20675|32|8.00|
9000256||9|8400400|67301932||Chavigny|2024-11-25|2024-11-25|10|21675|32|8.00|
9000257||9|8400400|67301931||Chavigny|2024-11-25|2024-11-25|1|01650|6|6.00|
9000257||9|8400400|67301931||Chavigny|2024-11-25|2024-11-25|2|10650|5|6.00|
9000257||9|8400400|67301931||Chavigny|2024-11-25|2024-11-25|3|03650|1|7.00|
9000257||9|8400400|67301931||Chavigny|2024-11-25|2024-11-25|4|04650|1|7.00|
